item_id,coverage_id,areaperil_id,vulnerability_id,group_id
173,173,173,1,1
174,174,174,1,1
175,175,175,1,1
176,176,176,1,1
177,177,177,1,1
178,178,178,1,1
179,179,179,1,1
180,180,180,1,1
181,181,181,1,1
182,182,182,1,1
183,183,183,1,1
184,184,184,1,1
185,185,185,1,1
186,186,186,1,1
187,187,187,1,1
188,188,188,1,1
189,189,189,1,1
190,190,190,1,1
191,191,191,1,1
192,192,192,1,1
193,193,193,1,1
194,194,194,1,1
195,195,195,1,1
196,196,196,1,1
197,197,197,1,1
198,198,198,1,1
199,199,199,1,1
200,200,200,1,1
201,201,201,1,1
202,202,202,1,1
203,203,203,1,1
204,204,204,1,1
205,205,205,1,1
206,206,206,1,1
207,207,207,1,1
208,208,208,1,1
209,209,209,1,1
210,210,210,1,1
211,211,211,1,1
212,212,212,1,1
213,213,213,1,1
214,214,214,1,1
215,215,215,1,1
216,216,216,1,1
217,217,217,1,1
218,218,218,1,1
219,219,219,1,1
220,220,220,1,1
221,221,221,1,1
222,222,222,1,1
223,223,223,1,1
224,224,224,1,1
225,225,225,1,1
226,226,226,1,1
227,227,227,1,1
228,228,228,1,1
229,229,229,1,1
230,230,230,1,1
231,231,231,1,1
232,232,232,1,1
233,233,233,1,1
234,234,234,1,1
235,235,235,1,1
236,236,236,1,1
237,237,237,1,1
238,238,238,1,1
239,239,239,1,1
240,240,240,1,1
241,241,241,1,1
242,242,242,1,1
243,243,243,1,1
244,244,244,1,1
245,245,245,1,1
246,246,246,1,1
247,247,247,1,1
248,248,248,1,1
249,249,249,1,1
250,250,250,1,1
251,251,251,1,1
252,252,252,1,1
253,253,253,1,1
254,254,254,1,1
255,255,255,1,1
256,256,256,1,1
257,257,257,1,1
258,258,258,1,1
259,259,259,1,1
260,260,260,1,1
261,261,261,1,1
262,262,262,1,1
263,263,263,1,1
264,264,264,1,1
265,265,265,1,1
266,266,266,1,1
267,267,267,1,1
268,268,268,1,1
269,269,269,1,1
270,270,270,1,1
271,271,271,1,1
272,272,272,1,1
273,273,273,1,1
274,274,274,1,1
275,275,275,1,1
276,276,276,1,1
277,277,277,1,1
278,278,278,1,1
279,279,279,1,1
280,280,280,1,1
281,281,281,1,1
282,282,282,1,1
283,283,283,1,1
284,284,284,1,1
285,285,285,1,1
286,286,286,1,1
287,287,287,1,1
288,288,288,1,1
289,289,289,1,1
290,290,290,1,1
291,291,291,1,1
292,292,292,1,1
293,293,293,1,1
294,294,294,1,1
295,295,295,1,1
296,296,296,1,1
297,297,297,1,1
298,298,298,1,1
299,299,299,1,1
300,300,300,1,1
301,301,301,1,1
302,302,302,1,1
303,303,303,1,1
304,304,304,1,1
305,305,305,1,1
306,306,306,1,1
307,307,307,1,1
308,308,308,1,1
309,309,309,1,1
310,310,310,1,1
311,311,311,1,1
312,312,312,1,1
313,313,313,1,1
314,314,314,1,1
315,315,315,1,1
316,316,316,1,1
317,317,317,1,1
318,318,318,1,1
319,319,319,1,1
320,320,320,1,1
321,321,321,1,1
322,322,322,1,1
323,323,323,1,1
324,324,324,1,1
325,325,325,1,1
326,326,326,1,1
327,327,327,1,1
328,328,328,1,1
329,329,329,1,1
330,330,330,1,1
331,331,331,1,1
332,332,332,1,1
333,333,333,1,1
334,334,334,1,1
335,335,335,1,1
336,336,336,1,1
337,337,337,1,1
338,338,338,1,1
339,339,339,1,1
340,340,340,1,1
341,341,341,1,1
342,342,342,1,1
343,343,343,1,1
344,344,344,1,1
345,345,345,1,1
346,346,346,1,1
347,347,347,1,1
348,348,348,1,1
349,349,349,1,1
350,350,350,1,1
351,351,351,1,1
352,352,352,1,1
353,353,353,1,1
354,354,354,1,1
355,355,355,1,1
356,356,356,1,1
357,357,357,1,1
358,358,358,1,1
359,359,359,1,1
360,360,360,1,1
361,361,361,1,1
362,362,362,1,1
363,363,363,1,1
364,364,364,1,1
365,365,365,1,1
366,366,366,1,1
367,367,367,1,1
368,368,368,1,1
369,369,369,1,1
370,370,370,1,1
371,371,371,1,1
372,372,372,1,1
373,373,373,1,1
374,374,374,1,1
375,375,375,1,1
376,376,376,1,1
377,377,377,1,1
378,378,378,1,1
379,379,379,1,1
380,380,380,1,1
381,381,381,1,1
382,382,382,1,1
383,383,383,1,1
384,384,384,1,1
385,385,385,1,1
386,386,386,1,1
387,387,387,1,1
388,388,388,1,1
389,389,389,1,1
390,390,390,1,1
391,391,391,1,1
392,392,392,1,1
393,393,393,1,1
394,394,394,1,1
395,395,395,1,1
396,396,396,1,1
397,397,397,1,1
398,398,398,1,1
399,399,399,1,1
400,400,400,1,1
401,401,401,1,1
402,402,402,1,1
403,403,403,1,1
404,404,404,1,1
405,405,405,1,1
406,406,406,1,1
407,407,407,1,1
408,408,408,1,1
409,409,409,1,1
410,410,410,1,1
411,411,411,1,1
412,412,412,1,1
413,413,413,1,1
414,414,414,1,1
415,415,415,1,1
416,416,416,1,1
417,417,417,1,1
418,418,418,1,1
419,419,419,1,1
420,420,420,1,1
421,421,421,1,1
422,422,422,1,1
423,423,423,1,1
424,424,424,1,1
425,425,425,1,1
426,426,426,1,1
427,427,427,1,1
428,428,428,1,1
429,429,429,1,1
430,430,430,1,1
431,431,431,1,1
432,432,432,1,1
433,433,433,1,1
434,434,434,1,1
435,435,435,1,1
436,436,436,1,1
437,437,437,1,1
438,438,438,1,1
439,439,439,1,1
440,440,440,1,1
441,441,441,1,1
442,442,442,1,1
443,443,443,1,1
444,444,444,1,1
445,445,445,1,1
446,446,446,1,1
447,447,447,1,1
448,448,448,1,1
449,449,449,1,1
450,450,450,1,1
451,451,451,1,1
452,452,452,1,1
453,453,453,1,1
454,454,454,1,1
455,455,455,1,1
456,456,456,1,1
457,457,457,1,1
458,458,458,1,1
459,459,459,1,1
460,460,460,1,1
461,461,461,1,1
462,462,462,1,1
463,463,463,1,1
464,464,464,1,1
465,465,465,1,1
466,466,466,1,1
467,467,467,1,1
468,468,468,1,1
469,469,469,1,1
470,470,470,1,1
471,471,471,1,1
472,472,472,1,1
473,473,473,1,1
474,474,474,1,1
475,475,475,1,1
476,476,476,1,1
477,477,477,1,1
478,478,478,1,1
479,479,479,1,1
480,480,480,1,1
481,481,481,1,1
482,482,482,1,1
483,483,483,1,1
484,484,484,1,1
485,485,485,1,1
486,486,486,1,1
487,487,487,1,1
488,488,488,1,1
489,489,489,1,1
490,490,490,1,1
491,491,491,1,1
492,492,492,1,1
493,493,493,1,1
494,494,494,1,1
495,495,495,1,1
496,496,496,1,1
497,497,497,1,1
498,498,498,1,1
499,499,499,1,1
500,500,500,1,1
501,501,501,1,1
502,502,502,1,1
503,503,503,1,1
504,504,504,1,1
505,505,505,1,1
506,506,506,1,1
507,507,507,1,1
508,508,508,1,1
509,509,509,1,1
510,510,510,1,1
511,511,511,1,1
512,512,512,1,1
513,513,513,1,1
514,514,514,1,1
515,515,515,1,1
516,516,516,1,1
517,517,517,1,1
518,518,518,1,1
519,519,519,1,1
520,520,520,1,1
521,521,521,1,1
522,522,522,1,1
523,523,523,1,1
524,524,524,1,1
525,525,525,1,1
526,526,526,1,1
527,527,527,1,1
528,528,528,1,1
529,529,529,1,1
530,530,530,1,1
531,531,531,1,1
532,532,532,1,1
533,533,533,1,1
534,534,534,1,1
535,535,535,1,1
536,536,536,1,1
537,537,537,1,1
538,538,538,1,1
539,539,539,1,1
540,540,540,1,1
541,541,541,1,1
542,542,542,1,1
543,543,543,1,1
544,544,544,1,1
545,545,545,1,1
546,546,546,1,1
547,547,547,1,1
548,548,548,1,1
549,549,549,1,1
550,550,550,1,1
551,551,551,1,1
552,552,552,1,1
553,553,553,1,1
554,554,554,1,1
555,555,555,1,1
556,556,556,1,1
557,557,557,1,1
558,558,558,1,1
559,559,559,1,1
560,560,560,1,1
561,561,561,1,1
562,562,562,1,1
563,563,563,1,1
564,564,564,1,1
565,565,565,1,1
566,566,566,1,1
567,567,567,1,1
568,568,568,1,1
569,569,569,1,1
570,570,570,1,1
571,571,571,1,1
572,572,572,1,1
573,573,573,1,1
574,574,574,1,1
575,575,575,1,1
576,576,576,1,1
577,577,577,1,1
578,578,578,1,1
579,579,579,1,1
580,580,580,1,1
581,581,581,1,1
582,582,582,1,1
583,583,583,1,1
584,584,584,1,1
585,585,585,1,1
586,586,586,1,1
587,587,587,1,1
588,588,588,1,1
589,589,589,1,1
590,590,590,1,1
591,591,591,1,1
592,592,592,1,1
593,593,593,1,1
594,594,594,1,1
595,595,595,1,1
596,596,596,1,1
597,597,597,1,1
598,598,598,1,1
599,599,599,1,1
600,600,600,1,1
601,601,601,1,1
602,602,602,1,1
603,603,603,1,1
604,604,604,1,1
605,605,605,1,1
606,606,606,1,1
607,607,607,1,1
608,608,608,1,1
609,609,609,1,1
610,610,610,1,1
611,611,611,1,1
612,612,612,1,1
613,613,613,1,1
614,614,614,1,1
615,615,615,1,1
616,616,616,1,1
617,617,617,1,1
618,618,618,1,1
619,619,619,1,1
620,620,620,1,1
621,621,621,1,1
622,622,622,1,1
623,623,623,1,1
624,624,624,1,1
625,625,625,1,1
626,626,626,1,1
627,627,627,1,1
628,628,628,1,1
629,629,629,1,1
630,630,630,1,1
631,631,631,1,1
632,632,632,1,1
633,633,633,1,1
634,634,634,1,1
635,635,635,1,1
636,636,636,1,1
637,637,637,1,1
638,638,638,1,1
639,639,639,1,1
640,640,640,1,1
641,641,641,1,1
642,642,642,1,1
643,643,643,1,1
644,644,644,1,1
645,645,645,1,1
646,646,646,1,1
647,647,647,1,1
648,648,648,1,1
649,649,649,1,1
650,650,650,1,1
651,651,651,1,1
652,652,652,1,1
653,653,653,1,1
654,654,654,1,1
655,655,655,1,1
656,656,656,1,1
657,657,657,1,1
658,658,658,1,1
659,659,659,1,1
660,660,660,1,1
661,661,661,1,1
662,662,662,1,1
663,663,663,1,1
664,664,664,1,1
665,665,665,1,1
666,666,666,1,1
667,667,667,1,1
668,668,668,1,1
669,669,669,1,1
670,670,670,1,1
671,671,671,1,1
672,672,672,1,1
673,673,673,1,1
674,674,674,1,1
675,675,675,1,1
676,676,676,1,1
677,677,677,1,1
678,678,678,1,1
679,679,679,1,1
680,680,680,1,1
681,681,681,1,1
682,682,682,1,1
683,683,683,1,1
684,684,684,1,1
685,685,685,1,1
686,686,686,1,1
687,687,687,1,1
688,688,688,1,1
689,689,689,1,1
690,690,690,1,1
691,691,691,1,1
692,692,692,1,1
693,693,693,1,1
694,694,694,1,1
695,695,695,1,1
696,696,696,1,1
697,697,697,1,1
698,698,698,1,1
699,699,699,1,1
700,700,700,1,1
701,701,701,1,1
702,702,702,1,1
703,703,703,1,1
704,704,704,1,1
705,705,705,1,1
706,706,706,1,1
707,707,707,1,1
708,708,708,1,1
709,709,709,1,1
710,710,710,1,1
711,711,711,1,1
712,712,712,1,1
713,713,713,1,1
714,714,714,1,1
715,715,715,1,1
716,716,716,1,1
717,717,717,1,1
718,718,718,1,1
719,719,719,1,1
720,720,720,1,1
721,721,721,1,1
722,722,722,1,1
723,723,723,1,1
724,724,724,1,1
725,725,725,1,1
726,726,726,1,1
727,727,727,1,1
728,728,728,1,1
729,729,729,1,1
730,730,730,1,1
731,731,731,1,1
732,732,732,1,1
733,733,733,1,1
734,734,734,1,1
735,735,735,1,1
736,736,736,1,1
737,737,737,1,1
738,738,738,1,1
739,739,739,1,1
740,740,740,1,1
741,741,741,1,1
742,742,742,1,1
743,743,743,1,1
744,744,744,1,1
745,745,745,1,1
746,746,746,1,1
747,747,747,1,1
748,748,748,1,1
749,749,749,1,1
750,750,750,1,1
751,751,751,1,1
752,752,752,1,1
753,753,753,1,1
754,754,754,1,1
755,755,755,1,1
756,756,756,1,1
757,757,757,1,1
758,758,758,1,1
759,759,759,1,1
760,760,760,1,1
761,761,761,1,1
762,762,762,1,1
763,763,763,1,1
764,764,764,1,1
765,765,765,1,1
766,766,766,1,1
767,767,767,1,1
768,768,768,1,1
769,769,769,1,1
770,770,770,1,1
771,771,771,1,1
772,772,772,1,1
773,773,773,1,1
774,774,774,1,1
775,775,775,1,1
776,776,776,1,1
777,777,777,1,1
778,778,778,1,1
779,779,779,1,1
780,780,780,1,1
781,781,781,1,1
782,782,782,1,1
783,783,783,1,1
784,784,784,1,1
785,785,785,1,1
786,786,786,1,1
787,787,787,1,1
788,788,788,1,1
789,789,789,1,1
790,790,790,1,1
791,791,791,1,1
792,792,792,1,1
793,793,793,1,1
794,794,794,1,1
795,795,795,1,1
796,796,796,1,1
797,797,797,1,1
798,798,798,1,1
799,799,799,1,1
800,800,800,1,1
801,801,801,1,1
802,802,802,1,1
803,803,803,1,1
804,804,804,1,1
805,805,805,1,1
806,806,806,1,1
807,807,807,1,1
808,808,808,1,1
809,809,809,1,1
810,810,810,1,1
811,811,811,1,1
812,812,812,1,1
813,813,813,1,1
814,814,814,1,1
815,815,815,1,1
816,816,816,1,1
817,817,817,1,1
818,818,818,1,1
819,819,819,1,1
820,820,820,1,1
821,821,821,1,1
822,822,822,1,1
823,823,823,1,1
824,824,824,1,1
825,825,825,1,1
826,826,826,1,1
827,827,827,1,1
828,828,828,1,1
829,829,829,1,1
830,830,830,1,1
831,831,831,1,1
832,832,832,1,1
833,833,833,1,1
834,834,834,1,1
835,835,835,1,1
836,836,836,1,1
837,837,837,1,1
838,838,838,1,1
839,839,839,1,1
840,840,840,1,1
841,841,841,1,1
842,842,842,1,1
843,843,843,1,1
844,844,844,1,1
845,845,845,1,1
846,846,846,1,1
847,847,847,1,1
848,848,848,1,1
849,849,849,1,1
850,850,850,1,1
851,851,851,1,1
852,852,852,1,1
853,853,853,1,1
854,854,854,1,1
855,855,855,1,1
856,856,856,1,1
857,857,857,1,1
858,858,858,1,1
859,859,859,1,1
860,860,860,1,1
861,861,861,1,1
862,862,862,1,1
863,863,863,1,1
864,864,864,1,1
865,865,865,1,1
866,866,866,1,1
867,867,867,1,1
868,868,868,1,1
869,869,869,1,1
870,870,870,1,1
871,871,871,1,1
872,872,872,1,1
873,873,873,1,1
874,874,874,1,1
875,875,875,1,1
876,876,876,1,1
877,877,877,1,1
878,878,878,1,1
879,879,879,1,1
880,880,880,1,1
881,881,881,1,1
882,882,882,1,1
883,883,883,1,1
884,884,884,1,1
885,885,885,1,1
886,886,886,1,1
887,887,887,1,1
888,888,888,1,1
889,889,889,1,1
890,890,890,1,1
891,891,891,1,1
892,892,892,1,1
893,893,893,1,1
894,894,894,1,1
895,895,895,1,1
896,896,896,1,1
897,897,897,1,1
898,898,898,1,1
899,899,899,1,1
900,900,900,1,1
901,901,901,1,1
902,902,902,1,1
903,903,903,1,1
904,904,904,1,1
905,905,905,1,1
906,906,906,1,1
907,907,907,1,1
908,908,908,1,1
909,909,909,1,1
910,910,910,1,1
911,911,911,1,1
912,912,912,1,1
913,913,913,1,1
914,914,914,1,1
915,915,915,1,1
916,916,916,1,1
917,917,917,1,1
918,918,918,1,1
919,919,919,1,1
920,920,920,1,1
921,921,921,1,1
922,922,922,1,1
923,923,923,1,1
924,924,924,1,1
925,925,925,1,1
926,926,926,1,1
927,927,927,1,1
928,928,928,1,1
929,929,929,1,1
930,930,930,1,1
931,931,931,1,1
932,932,932,1,1
933,933,933,1,1
934,934,934,1,1
935,935,935,1,1
936,936,936,1,1
937,937,937,1,1
938,938,938,1,1
939,939,939,1,1
940,940,940,1,1
941,941,941,1,1
942,942,942,1,1
943,943,943,1,1
944,944,944,1,1
945,945,945,1,1
946,946,946,1,1
947,947,947,1,1
948,948,948,1,1
949,949,949,1,1
950,950,950,1,1
951,951,951,1,1
952,952,952,1,1
953,953,953,1,1
954,954,954,1,1
955,955,955,1,1
956,956,956,1,1
957,957,957,1,1
958,958,958,1,1
959,959,959,1,1
960,960,960,1,1
961,961,961,1,1
962,962,962,1,1
963,963,963,1,1
964,964,964,1,1
965,965,965,1,1
966,966,966,1,1
967,967,967,1,1
968,968,968,1,1
969,969,969,1,1
970,970,970,1,1
971,971,971,1,1
972,972,972,1,1
973,973,973,1,1
974,974,974,1,1
975,975,975,1,1
976,976,976,1,1
977,977,977,1,1
978,978,978,1,1
979,979,979,1,1
980,980,980,1,1
981,981,981,1,1
982,982,982,1,1
983,983,983,1,1
984,984,984,1,1
985,985,985,1,1
986,986,986,1,1
987,987,987,1,1
988,988,988,1,1
989,989,989,1,1
990,990,990,1,1
991,991,991,1,1
992,992,992,1,1
993,993,993,1,1
994,994,994,1,1
995,995,995,1,1
996,996,996,1,1
997,997,997,1,1
998,998,998,1,1
999,999,999,1,1
1000,1000,1000,1,1
1001,1001,1001,1,1
1002,1002,1002,1,1
1003,1003,1003,1,1
1004,1004,1004,1,1
1005,1005,1005,1,1
1006,1006,1006,1,1
1007,1007,1007,1,1
1008,1008,1008,1,1
1009,1009,1009,1,1
1010,1010,1010,1,1
1011,1011,1011,1,1
1012,1012,1012,1,1
1013,1013,1013,1,1
1014,1014,1014,1,1
1015,1015,1015,1,1
1016,1016,1016,1,1
1017,1017,1017,1,1
1018,1018,1018,1,1
1019,1019,1019,1,1
1020,1020,1020,1,1
1021,1021,1021,1,1
1022,1022,1022,1,1
1023,1023,1023,1,1
1024,1024,1024,1,1
1025,1025,1025,1,1
1026,1026,1026,1,1
1027,1027,1027,1,1
1028,1028,1028,1,1
1029,1029,1029,1,1
1030,1030,1030,1,1
1031,1031,1031,1,1
1032,1032,1032,1,1
1033,1033,1033,1,1
1034,1034,1034,1,1
1035,1035,1035,1,1
1036,1036,1036,1,1
1037,1037,1037,1,1
1038,1038,1038,1,1
1039,1039,1039,1,1
1040,1040,1040,1,1
1041,1041,1041,1,1
1042,1042,1042,1,1
1043,1043,1043,1,1
1044,1044,1044,1,1
1045,1045,1045,1,1
1046,1046,1046,1,1
1047,1047,1047,1,1
1048,1048,1048,1,1
1049,1049,1049,1,1
1050,1050,1050,1,1
1051,1051,1051,1,1
1052,1052,1052,1,1
1053,1053,1053,1,1
1054,1054,1054,1,1
1055,1055,1055,1,1
1056,1056,1056,1,1
1057,1057,1057,1,1
1058,1058,1058,1,1
1059,1059,1059,1,1
1060,1060,1060,1,1
1061,1061,1061,1,1
1062,1062,1062,1,1
1063,1063,1063,1,1
1064,1064,1064,1,1
1065,1065,1065,1,1
1066,1066,1066,1,1
1067,1067,1067,1,1
1068,1068,1068,1,1
1069,1069,1069,1,1
1070,1070,1070,1,1
1071,1071,1071,1,1
1072,1072,1072,1,1
1073,1073,1073,1,1
1074,1074,1074,1,1
1075,1075,1075,1,1
1076,1076,1076,1,1
1077,1077,1077,1,1
1078,1078,1078,1,1
1079,1079,1079,1,1
1080,1080,1080,1,1
1081,1081,1081,1,1
1082,1082,1082,1,1
1083,1083,1083,1,1
1084,1084,1084,1,1
1085,1085,1085,1,1
1086,1086,1086,1,1
1087,1087,1087,1,1
1088,1088,1088,1,1
1089,1089,1089,1,1
1090,1090,1090,1,1
1091,1091,1091,1,1
1092,1092,1092,1,1
1093,1093,1093,1,1
1094,1094,1094,1,1
1095,1095,1095,1,1
1096,1096,1096,1,1
1097,1097,1097,1,1
1098,1098,1098,1,1
1099,1099,1099,1,1
1100,1100,1100,1,1
1101,1101,1101,1,1
1102,1102,1102,1,1
1103,1103,1103,1,1
1104,1104,1104,1,1
1105,1105,1105,1,1
1106,1106,1106,1,1
1107,1107,1107,1,1
1108,1108,1108,1,1
1109,1109,1109,1,1
1110,1110,1110,1,1
1111,1111,1111,1,1
1112,1112,1112,1,1
1113,1113,1113,1,1
1114,1114,1114,1,1
1115,1115,1115,1,1
1116,1116,1116,1,1
1117,1117,1117,1,1
1118,1118,1118,1,1
1119,1119,1119,1,1
1120,1120,1120,1,1
1121,1121,1121,1,1
1122,1122,1122,1,1
1123,1123,1123,1,1
1124,1124,1124,1,1
1125,1125,1125,1,1
1126,1126,1126,1,1
1127,1127,1127,1,1
1128,1128,1128,1,1
1129,1129,1129,1,1
1130,1130,1130,1,1
1131,1131,1131,1,1
1132,1132,1132,1,1
1133,1133,1133,1,1
1134,1134,1134,1,1
1135,1135,1135,1,1
1136,1136,1136,1,1
1137,1137,1137,1,1
1138,1138,1138,1,1
1139,1139,1139,1,1
1140,1140,1140,1,1
1141,1141,1141,1,1
1142,1142,1142,1,1
1143,1143,1143,1,1
1144,1144,1144,1,1
1145,1145,1145,1,1
1146,1146,1146,1,1
1147,1147,1147,1,1
1148,1148,1148,1,1
1149,1149,1149,1,1
1150,1150,1150,1,1
1151,1151,1151,1,1
1152,1152,1152,1,1
1153,1153,1153,1,1
1154,1154,1154,1,1
1155,1155,1155,1,1
1156,1156,1156,1,1
1157,1157,1157,1,1
1158,1158,1158,1,1
1159,1159,1159,1,1
1160,1160,1160,1,1
1161,1161,1161,1,1
1162,1162,1162,1,1
1163,1163,1163,1,1
1164,1164,1164,1,1
1165,1165,1165,1,1
1166,1166,1166,1,1
1167,1167,1167,1,1
1168,1168,1168,1,1
1169,1169,1169,1,1
1170,1170,1170,1,1
1171,1171,1171,1,1
1172,1172,1172,1,1
1173,1173,1173,1,1
1174,1174,1174,1,1
1175,1175,1175,1,1
1176,1176,1176,1,1
1177,1177,1177,1,1
1178,1178,1178,1,1
1179,1179,1179,1,1
1180,1180,1180,1,1
1181,1181,1181,1,1
1182,1182,1182,1,1
1183,1183,1183,1,1
1184,1184,1184,1,1
1185,1185,1185,1,1
1186,1186,1186,1,1
1187,1187,1187,1,1
1188,1188,1188,1,1
1189,1189,1189,1,1
1190,1190,1190,1,1
1191,1191,1191,1,1
1192,1192,1192,1,1
1193,1193,1193,1,1
1194,1194,1194,1,1
1195,1195,1195,1,1
1196,1196,1196,1,1
1197,1197,1197,1,1
1198,1198,1198,1,1
1199,1199,1199,1,1
1200,1200,1200,1,1
1201,1201,1201,1,1
1202,1202,1202,1,1
1203,1203,1203,1,1
1204,1204,1204,1,1
1205,1205,1205,1,1
1206,1206,1206,1,1
1207,1207,1207,1,1
1208,1208,1208,1,1
1209,1209,1209,1,1
1210,1210,1210,1,1
1211,1211,1211,1,1
1212,1212,1212,1,1
1213,1213,1213,1,1
1214,1214,1214,1,1
1215,1215,1215,1,1
1216,1216,1216,1,1
1217,1217,1217,1,1
1218,1218,1218,1,1
1219,1219,1219,1,1
1220,1220,1220,1,1
1221,1221,1221,1,1
1222,1222,1222,1,1
1223,1223,1223,1,1
1224,1224,1224,1,1
1225,1225,1225,1,1
1226,1226,1226,1,1
1227,1227,1227,1,1
1228,1228,1228,1,1
1229,1229,1229,1,1
1230,1230,1230,1,1
1231,1231,1231,1,1
1232,1232,1232,1,1
1233,1233,1233,1,1
1234,1234,1234,1,1
1235,1235,1235,1,1
1236,1236,1236,1,1
1237,1237,1237,1,1
1238,1238,1238,1,1
1239,1239,1239,1,1
1240,1240,1240,1,1
1241,1241,1241,1,1
1242,1242,1242,1,1
1243,1243,1243,1,1
1244,1244,1244,1,1
1245,1245,1245,1,1
1246,1246,1246,1,1
1247,1247,1247,1,1
1248,1248,1248,1,1
1249,1249,1249,1,1
1250,1250,1250,1,1
1251,1251,1251,1,1
1252,1252,1252,1,1
1253,1253,1253,1,1
1254,1254,1254,1,1
1255,1255,1255,1,1
1256,1256,1256,1,1
1257,1257,1257,1,1
1258,1258,1258,1,1
1259,1259,1259,1,1
1260,1260,1260,1,1
1261,1261,1261,1,1
1262,1262,1262,1,1
1263,1263,1263,1,1
1264,1264,1264,1,1
1265,1265,1265,1,1
1266,1266,1266,1,1
1267,1267,1267,1,1
1268,1268,1268,1,1
1269,1269,1269,1,1
1270,1270,1270,1,1
1271,1271,1271,1,1
1272,1272,1272,1,1
1273,1273,1273,1,1
1274,1274,1274,1,1
1275,1275,1275,1,1
1276,1276,1276,1,1
1277,1277,1277,1,1
1278,1278,1278,1,1
1279,1279,1279,1,1
1280,1280,1280,1,1
1281,1281,1281,1,1
1282,1282,1282,1,1
1283,1283,1283,1,1
1284,1284,1284,1,1
1285,1285,1285,1,1
1286,1286,1286,1,1
1287,1287,1287,1,1
1288,1288,1288,1,1
1289,1289,1289,1,1
1290,1290,1290,1,1
1291,1291,1291,1,1
1292,1292,1292,1,1
1293,1293,1293,1,1
1294,1294,1294,1,1
1295,1295,1295,1,1
1296,1296,1296,1,1
1297,1297,1297,1,1
1298,1298,1298,1,1
1299,1299,1299,1,1
1300,1300,1300,1,1
1301,1301,1301,1,1
1302,1302,1302,1,1
1303,1303,1303,1,1
